ent_num,sdn_name,sdn_type,programs,remarks,title,call_sign,vessel_type,tonnage,gross_registered_tonnage,flag,vessel_owner
28015,PARAMACONI,vessel,VENEZUELA-EO13884,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9543512; Linked To: PETROLEOS DE VENEZUELA, S.A."
28016,TEREPAIMA,vessel,VENEZUELA-EO13884,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9552496; Linked To: PETROLEOS DE VENEZUELA, S.A."
28017,YARE,vessel,VENEZUELA-EO13884,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9543500; Linked To: PETROLEOS DE VENEZUELA, S.A."
28105,GENAVA 12,vessel,SDGT] [IFSR,-0- ,EPDA4,-0- ,-0- ,-0- ,Iran,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions; Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9776523; Linked To: KHEDRI JAHAN DARYA CO."
28106,GENAVA 11,vessel,SDGT] [IFSR,-0- ,EPDE7,-0- ,-0- ,-0- ,Iran,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions; Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9804617; Linked To: KHEDRI JAHAN DARYA CO."
28301,MARAYA,vessel,LIBYA3,-0- ,-0- ,Palletized Cargo Ship,-0- ,-0- ,Samoa,-0- ,Vessel Registration Identification IMO 7514517; Linked To: ALWEFAQ LTD.
28323,HONG XUN,vessel,IRAN-EO13871,-0- ,D5GG9,-0- ,-0- ,-0- ,Liberia,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9588885; MMSI 636016459; Linked To: HONGYUAN MARINE CO LTD.
28716,STAR 18,vessel,DPRK4,-0- ,-0- ,General Cargo,-0- ,-0- ,Vietnam,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9020015; f.k.a. 'SAM 5'; f.k.a. 'THINH CUONG'; Linked To: THINH CUONG COMPANY LIMITED."
29483,BALITA,vessel,VENEZUELA-EO13850,-0- ,-0- ,Crude/Oil Products Tanker,-0- ,-0- ,Cameroon,-0- ,Vessel Registration Identification IMO 9176773; Linked To: FIDES SHIP MANAGEMENT LLC.
29484,LIA,vessel,SDGT] [VENEZUELA-EO13850,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Guyana,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9041057; Linked To: FIDES SHIP MANAGEMENT LLC; Linked To: NATIVA MANAGEMENT LTD."
29485,MIA,vessel,SDGT] [VENEZUELA-EO13850,-0- ,8RCY1,Crude Oil Tanker,-0- ,-0- ,Guyana,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9018464; Linked To: FIDES SHIP MANAGEMENT LLC; Linked To: VELINE SHIPTRADE INCORPORATED."
29486,MAKSIM GORKY,vessel,VENEZUELA-EO13850,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Russia,-0- ,Vessel Registration Identification IMO 9590008; Linked To: INSTITUTO NACIONAL DE LOS ESPACIOS ACUATICOS E INSULARES.
29487,SIERRA,vessel,VENEZUELA-EO13850,-0- ,-0- ,Crude/Oil Products Tanker,-0- ,-0- ,Russia,-0- ,Vessel Registration Identification IMO 9147447; Linked To: RUSTANKER LLC.
29790,LONGBOW LAKE,vessel,SDGT] [IFSR,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Honduras,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions; Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9237539; Linked To: NATIONAL IRANIAN OIL COMPANY."
29791,WU XIAN,vessel,SDGT] [IFSR,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions; Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9102239; Linked To: NATIONAL IRANIAN OIL COMPANY."
30395,BOSCO GILAN,vessel,IRAN-EO13876,-0- ,EPAE3,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9188752; Linked To: BONYAD SHIPPING AGENCIES COMPANY.
30823,FIONA,vessel,CAATSA - RUSSIA] [RUSSIA-EO14024] [PEESA-EO14039,-0- ,UBDP8,Service Vessel,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 8674156; a.k.a. 'FORTUNA'; Linked To: KVT-RUS.
30862,BALIAR,vessel,VENEZUELA-EO13850,-0- ,-0- ,Crude/Oil Products Tanker,-0- ,-0- ,Liberia,-0- ,Vessel Registration Identification IMO 9192258; Linked To: FIDES SHIP MANAGEMENT LLC.
31794,HERMES,vessel,RUSSIA-EO14024] [PEESA-EO14039,-0- ,UFYE,Offshore Tug/Supply Ship,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9338230; Linked To: LLC KOKSOKHIMTRANS; Linked To: JOINT STOCK COMPANY ARDAL.
31795,ANTEY,vessel,RUSSIA-EO14024] [PEESA-EO14039,-0- ,UEKQ,Anchor Handling Vessel,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9310018; Linked To: LLC KOKSOKHIMTRANS; Linked To: JOINT STOCK COMPANY ARDAL.
31920,AKADEMIK CHERSKIY,vessel,RUSSIA-EO14024] [PEESA-EO14039,-0- ,UDQB,Pipe-laying Vessel,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 8770261; Linked To: SAMARA HEAT AND ENERGY PROPERTY FUND.
31930,BALTIYSKIY ISSLEDOVATEL,vessel,RUSSIA-EO14024] [PEESA-EO14039,-0- ,UBAQ4,Supply Vessel,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9572020; a.k.a. 'BALTIC EXPLORER'; a.k.a. 'BALT. ISSLEDOVATEL'; Linked To: FEDERAL STATE BUDGETARY INSTITUTION MARINE RESCUE SERVICE.
31931,UMKA,vessel,RUSSIA-EO14024] [PEESA-EO14039,-0- ,UBXP5,Offshore Tug,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9171620; Linked To: FEDERAL STATE BUDGETARY INSTITUTION MARINE RESCUE SERVICE.
31932,ARTEMIS OFFSHORE,vessel,RUSSIA-EO14024] [PEESA-EO14039,-0- ,UBRS8,Offshore Support Vessel,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9747194; Linked To: FEDERAL STATE BUDGETARY INSTITUTION MARINE RESCUE SERVICE.
31934,FINVAL,vessel,RUSSIA-EO14024] [PEESA-EO14039,-0- ,UBSU4,Offshore Tug/Supply Ship,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; PEESA Information: Property and Interests in Property Blocked, Except Importation of Goods; Vessel Registration Identification IMO 9272412; Linked To: FEDERAL STATE BUDGETARY INSTITUTION MARINE RESCUE SERVICE."
31935,NARVAL,vessel,RUSSIA-EO14024] [PEESA-EO14039,-0- ,UBVQ9,Offshore Tug,-0- ,-0- ,Russia,-0- ,Other Vessel Call Sign UBMQ9; Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9171876; Linked To: FEDERAL STATE BUDGETARY INSTITUTION MARINE RESCUE SERVICE.
31936,SIVUCH,vessel,RUSSIA-EO14024] [PEESA-EO14039,-0- ,UBWQ2,Offshore Tug/Supply Ship,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9157820; Linked To: FEDERAL STATE BUDGETARY INSTITUTION MARINE RESCUE SERVICE.
31938,KAPITAN BEKLEMISHEV,vessel,RUSSIA-EO14024] [PEESA-EO14039,-0- ,UBSJ,Tug,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 8724080; Linked To: FEDERAL STATE BUDGETARY INSTITUTION MARINE RESCUE SERVICE.
31940,SPASATEL KAREV,vessel,RUSSIA-EO14024] [PEESA-EO14039,-0- ,UBKI6,Salvage Ship,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9497531; Linked To: FEDERAL STATE BUDGETARY INSTITUTION MARINE RESCUE SERVICE.
31943,BAKHTEMIR,vessel,RUSSIA-EO14024] [PEESA-EO14039,-0- ,UBYQ7,Salvage Ship,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9797577; Linked To: FEDERAL STATE BUDGETARY INSTITUTION MARINE RESCUE SERVICE.
31944,MURMAN,vessel,RUSSIA-EO14024] [PEESA-EO14039,-0- ,UBAN4,Salvage Ship,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9682423; Linked To: FEDERAL STATE BUDGETARY INSTITUTION MARINE RESCUE SERVICE.
32173,TRIPLE SUCCESS,vessel,SDGT,-0- ,TRA025,Products Tanker,-0- ,-0- ,Gabon,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions; Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9167148; Linked To: AL-JAMAL, Sa'id Ahmad Muhammad."
32971,OSTAP SHEREMETA,vessel,RUSSIA-EO14024] [PEESA-EO14039,-0- ,UBCS9,Service Vessel,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9624225; Linked To: JOINT STOCK COMPANY NOBILITY.
32972,IVAN SIDORENKO,vessel,RUSSIA-EO14024] [PEESA-EO14039,-0- ,UHLC,Service Vessel,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9624213; Linked To: JOINT STOCK COMPANY NOBILITY.
33681,FU YUAN YU 7876,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 8537097; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33682,FU YUAN YU 7877,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 8537102; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33683,FU YUAN YU 7861,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9828663; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33684,FU YUAN YU 7862,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9828675; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33685,FU YUAN YU 7864,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9828687; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33686,FU YUAN YU 7863,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9828699; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33687,FU YUAN YU 7882,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9828754; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33688,FU YUAN YU 7883,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9828766; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33689,FU YUAN YU 7886,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9842293; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33690,FU YUAN YU 7887,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9842308; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33691,FU YUAN YU 005,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 7815246; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33692,FU YUAN YU 008,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 8403698; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33693,FU YUAN YU F91,vessel,GLOMAG,-0- ,-0- ,Refrigerated Cargo Ship,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 8414295; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33694,FU YUAN YU 8672,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9869291; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33695,FU YUAN YU 8673,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9869473; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33696,FU YUAN YU 8674,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9869485; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33697,FU YUAN YU 557,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 8820509; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33698,FU YUAN YU 8675,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9869497; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33699,MIN FUZHOU YU F009,vessel,GLOMAG,-0- ,-0- ,Fish Carrier,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 8994013; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33700,FU YUAN YU 8676,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9870123; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33701,FU YUAN YU 559,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9016571; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33702,FU YUAN YU 558,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9031947; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33703,FU YUAN YU F30,vessel,GLOMAG,-0- ,-0- ,Refrigerated Cargo Ship,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9096507; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33704,FU YUAN YU 8677,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9870238; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33705,HONG FENG 1 HAO,vessel,GLOMAG,-0- ,-0- ,Fish Carrier,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9756573; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33706,FU YUAN YU 8678,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9870240; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33707,FU YUAN YU 7865,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9828704; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33708,FU YUAN YU 7866,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9828716; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33709,FU YUAN YU 7884,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9842279; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33710,FU YUAN YU 7885,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9842281; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33711,FU YUAN YU 8660,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9870111; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33712,FU YUAN YU 8661,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9870587; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33713,FU YUAN YU 7894,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9871232; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33714,FU YUAN YU 8662,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9870599; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33715,FU YUAN YU 7888,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9872561; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33716,FU YUAN YU 7889,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9872573; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33717,FU YUAN YU 7895,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9871244; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33718,FU YUAN YU 7900,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9888273; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33719,FU YUAN YU 7901,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9888285; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33720,FU YUAN YU 7896,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9872224; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33721,FU YUAN YU 7902,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9888297; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33722,FU YUAN YU YUN 993,vessel,GLOMAG,-0- ,-0- ,Fish Carrier,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9897066; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33723,FU YUAN YU 8696,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9916654; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33724,FU YUAN YU 7897,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9872262; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33725,FU YUAN YU 8695,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9916692; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33726,FU YUAN YU 8697,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9916707; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33727,FU YUAN YU 8698,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9916721; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33728,FU YUAN YU YUN 991,vessel,GLOMAG,-0- ,-0- ,Fish Carrier,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9920954; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33729,FU YUAN YU 8636,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9933717; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33730,FU YUAN YU 7898,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9872274; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33731,FU YUAN YU 8637,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9933729; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33732,FU YUAN YU 8638,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9933731; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33733,FU YUAN YU 7899,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9872286; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33734,FU YUAN YU 8635,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9934503; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33735,FU YUAN YU 7868,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9872585; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33736,FU YUAN YU 8639,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9934515; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33737,FU YUAN YU 8640,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9934527; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33738,FU YUAN YU 8641,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9934539; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33739,FU YUAN YU 8642,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9934541; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33740,FU YUAN YU 7869,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9872602; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33741,FU YUAN YU 8643,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9934553; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
33742,FU YUAN YU 7872,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9874064; Linked To: FUJIAN PROVINCIAL PINGTAN COUNTY OCEAN FISHING GROUP CO., LTD."
33743,FU YUAN YU 8644,vessel,GLOMAG,-0- ,-0- ,Fishing Vessel,-0- ,-0- ,China,-0- ,"Vessel Registration Identification IMO 9934565; Linked To: FUZHOU HONGLONG OCEAN FISHING CO., LTD."
